6106,2016-07-10 00:00:00
13623,2016-07-11 00:00:00
12251,2016-07-12 00:00:00
11669,2016-07-13 00:00:00
16368,2016-07-14 00:00:00
15136,2016-07-15 00:00:00
7885,2016-07-16 00:00:00
7286,2016-07-17 00:00:00
15025,2016-07-18 00:00:00
16333,2016-07-19 00:00:00
16115,2016-07-20 00:00:00
14635,2016-07-21 00:00:00
14087,2016-07-22 00:00:00
7948,2016-07-23 00:00:00
7059,2016-07-24 00:00:00
14429,2016-07-25 00:00:00
14971,2016-07-26 00:00:00
14252,2016-07-27 00:00:00
15123,2016-07-28 00:00:00
13537,2016-07-29 00:00:00
6927,2016-07-30 00:00:00
4991,2016-07-31 00:00:00
11865,2016-08-01 00:00:00
13294,2016-08-02 00:00:00
12773,2016-08-03 00:00:00
11778,2016-08-04 00:00:00
6606,2016-08-05 00:00:00
5211,2016-08-06 00:00:00
4376,2016-08-07 00:00:00
7179,2016-08-08 00:00:00
7646,2016-08-09 00:00:00
7230,2016-08-10 00:00:00
6937,2016-08-11 00:00:00
5899,2016-08-12 00:00:00
3308,2016-08-13 00:00:00
2995,2016-08-14 00:00:00
2986,2016-08-15 00:00:00
4823,2016-08-16 00:00:00
5530,2016-08-17 00:00:00
5693,2016-08-18 00:00:00
5408,2016-08-19 00:00:00
2772,2016-08-20 00:00:00
4119,2016-08-21 00:00:00
8095,2016-08-22 00:00:00
9420,2016-08-23 00:00:00
9885,2016-08-24 00:00:00
10486,2016-08-25 00:00:00
9943,2016-08-26 00:00:00
6266,2016-08-27 00:00:00
6542,2016-08-28 00:00:00
13317,2016-08-29 00:00:00
11892,2016-08-30 00:00:00
16110,2016-08-31 00:00:00
17092,2016-09-01 00:00:00
16401,2016-09-02 00:00:00
9697,2016-09-03 00:00:00
9065,2016-09-04 00:00:00
17867,2016-09-05 00:00:00
19388,2016-09-06 00:00:00
20000,2016-09-07 00:00:00
20365,2016-09-08 00:00:00
19237,2016-09-09 00:00:00
10775,2016-09-10 00:00:00
9664,2016-09-11 00:00:00
19309,2016-09-12 00:00:00
20774,2016-09-13 00:00:00
20925,2016-09-14 00:00:00
12660,2016-09-15 00:00:00
18698,2016-09-16 00:00:00
11947,2016-09-17 00:00:00
9818,2016-09-18 00:00:00
19756,2016-09-19 00:00:00
21460,2016-09-20 00:00:00
15251,2016-09-21 00:00:00
20571,2016-09-22 00:00:00
19847,2016-09-23 00:00:00
12834,2016-09-24 00:00:00
10605,2016-09-25 00:00:00
19731,2016-09-26 00:00:00
21060,2016-09-27 00:00:00
21344,2016-09-28 00:00:00
21324,2016-09-29 00:00:00
19934,2016-09-30 00:00:00
10929,2016-10-01 00:00:00
9831,2016-10-02 00:00:00
20077,2016-10-03 00:00:00
21080,2016-10-04 00:00:00
19969,2016-10-05 00:00:00
18784,2016-10-06 00:00:00
19054,2016-10-07 00:00:00
11341,2016-10-08 00:00:00
7244,2016-10-09 00:00:00
13188,2016-10-10 00:00:00
16544,2016-10-11 00:00:00
18211,2016-10-12 00:00:00
7240,2016-10-13 00:00:00
3784,2016-10-14 00:00:00
4726,2016-10-15 00:00:00
8726,2016-10-16 00:00:00
15341,2016-10-17 00:00:00
18713,2016-10-18 00:00:00
17475,2016-10-19 00:00:00
17942,2016-10-20 00:00:00
20232,2016-10-21 00:00:00
10432,2016-10-22 00:00:00
3002,2016-10-23 00:00:00
10578,2016-10-24 00:00:00
10001,2016-10-25 00:00:00
15781,2016-10-26 00:00:00
18341,2016-10-27 00:00:00
17022,2016-10-28 00:00:00
8637,2016-10-29 00:00:00
5885,2016-10-30 00:00:00
8129,2016-10-31 00:00:00
5958,2016-11-01 00:00:00
16247,2016-11-02 00:00:00
16502,2016-11-03 00:00:00
17251,2016-11-04 00:00:00
2008,2016-11-05 00:00:00
3573,2016-11-06 00:00:00
15867,2016-11-07 00:00:00
16705,2016-11-08 00:00:00
15161,2016-11-09 00:00:00
15395,2016-11-10 00:00:00
13639,2016-11-11 00:00:00
8100,2016-11-12 00:00:00
5443,2016-11-13 00:00:00
14038,2016-11-14 00:00:00
14209,2016-11-15 00:00:00
14656,2016-11-16 00:00:00
14321,2016-11-17 00:00:00
9136,2016-11-18 00:00:00
5508,2016-11-19 00:00:00
4095,2016-11-20 00:00:00
4962,2016-11-21 00:00:00
3200,2016-11-22 00:00:00
11232,2016-11-23 00:00:00
7315,2016-11-24 00:00:00
8879,2016-11-25 00:00:00
8456,2016-11-26 00:00:00
6142,2016-11-27 00:00:00
13236,2016-11-28 00:00:00
13567,2016-11-29 00:00:00
13613,2016-11-30 00:00:00
13828,2016-12-01 00:00:00
13640,2016-12-02 00:00:00
6470,2016-12-03 00:00:00
4855,2016-12-04 00:00:00
12083,2016-12-05 00:00:00
12803,2016-12-06 00:00:00
5670,2016-12-07 00:00:00
3748,2016-12-08 00:00:00
5486,2016-12-09 00:00:00
3792,2016-12-10 00:00:00
3694,2016-12-11 00:00:00
10950,2016-12-12 00:00:00
12199,2016-12-13 00:00:00
11699,2016-12-14 00:00:00
11768,2016-12-15 00:00:00
12399,2016-12-16 00:00:00
5833,2016-12-17 00:00:00
4375,2016-12-18 00:00:00
10496,2016-12-19 00:00:00
8371,2016-12-20 00:00:00
12116,2016-12-21 00:00:00
11529,2016-12-22 00:00:00
9131,2016-12-23 00:00:00
2760,2016-12-24 00:00:00
1088,2016-12-25 00:00:00
1922,2016-12-26 00:00:00
6090,2016-12-27 00:00:00
5779,2016-12-28 00:00:00
5022,2016-12-29 00:00:00
4270,2016-12-30 00:00:00
1912,2016-12-31 00:00:00
1394,2017-01-01 00:00:00
4079,2017-01-02 00:00:00
5564,2017-01-03 00:00:00
5971,2017-01-04 00:00:00
5673,2017-01-05 00:00:00
2766,2017-01-06 00:00:00
3017,2017-01-07 00:00:00
2647,2017-01-08 00:00:00
9472,2017-01-09 00:00:00
9503,2017-01-10 00:00:00
9609,2017-01-11 00:00:00
9281,2017-01-12 00:00:00
8325,2017-01-13 00:00:00
5193,2017-01-14 00:00:00
4116,2017-01-15 00:00:00
10582,2017-01-16 00:00:00
10880,2017-01-17 00:00:00
11177,2017-01-18 00:00:00
11190,2017-01-19 00:00:00
10825,2017-01-20 00:00:00
5139,2017-01-21 00:00:00
4198,2017-01-22 00:00:00
11022,2017-01-23 00:00:00
11812,2017-01-24 00:00:00
11781,2017-01-25 00:00:00
11419,2017-01-26 00:00:00
10804,2017-01-27 00:00:00
5186,2017-01-28 00:00:00
3821,2017-01-29 00:00:00
10588,2017-01-30 00:00:00
9797,2017-01-31 00:00:00
7895,2017-02-01 00:00:00
5081,2017-02-02 00:00:00
5330,2017-02-03 00:00:00
2549,2017-02-04 00:00:00
654,2017-02-05 00:00:00
10323,2017-02-06 00:00:00
12680,2017-02-07 00:00:00
11912,2017-02-08 00:00:00
11519,2017-02-09 00:00:00
4738,2017-02-10 00:00:00
4331,2017-02-11 00:00:00
3438,2017-02-12 00:00:00
11404,2017-02-13 00:00:00
12931,2017-02-14 00:00:00
13387,2017-02-15 00:00:00
13787,2017-02-16 00:00:00
13676,2017-02-17 00:00:00
6554,2017-02-18 00:00:00
4725,2017-02-19 00:00:00
12121,2017-02-20 00:00:00
13651,2017-02-21 00:00:00
13089,2017-02-22 00:00:00
12548,2017-02-23 00:00:00
12014,2017-02-24 00:00:00
7371,2017-02-25 00:00:00
5960,2017-02-26 00:00:00
10817,2017-02-27 00:00:00
9592,2017-02-28 00:00:00
14505,2017-03-01 00:00:00
13888,2017-03-02 00:00:00
6482,2017-03-03 00:00:00
2856,2017-03-04 00:00:00
5525,2017-03-05 00:00:00
12241,2017-03-06 00:00:00
14936,2017-03-07 00:00:00
18231,2017-03-08 00:00:00
16371,2017-03-09 00:00:00
15950,2017-03-10 00:00:00
8916,2017-03-11 00:00:00
7255,2017-03-12 00:00:00
15204,2017-03-13 00:00:00
16513,2017-03-14 00:00:00
16782,2017-03-15 00:00:00
16772,2017-03-16 00:00:00
16378,2017-03-17 00:00:00
9104,2017-03-18 00:00:00
8365,2017-03-19 00:00:00
15544,2017-03-20 00:00:00
16371,2017-03-21 00:00:00
15498,2017-03-22 00:00:00
12096,2017-03-23 00:00:00
13526,2017-03-24 00:00:00
9851,2017-03-25 00:00:00
5375,2017-03-26 00:00:00
15811,2017-03-27 00:00:00
17976,2017-03-28 00:00:00
18549,2017-03-29 00:00:00
18653,2017-03-30 00:00:00
18205,2017-03-31 00:00:00
9741,2017-04-01 00:00:00
7598,2017-04-02 00:00:00
18950,2017-04-03 00:00:00
20716,2017-04-04 00:00:00
23131,2017-04-05 00:00:00
19992,2017-04-06 00:00:00
21113,2017-04-07 00:00:00
15895,2017-04-08 00:00:00
12959,2017-04-09 00:00:00
18800,2017-04-10 00:00:00
20231,2017-04-11 00:00:00
19829,2017-04-12 00:00:00
17176,2017-04-13 00:00:00
12332,2017-04-14 00:00:00
6032,2017-04-15 00:00:00
4622,2017-04-16 00:00:00
5485,2017-04-17 00:00:00
10986,2017-04-18 00:00:00
14473,2017-04-19 00:00:00
15737,2017-04-20 00:00:00
16099,2017-04-21 00:00:00
8486,2017-04-22 00:00:00
6750,2017-04-23 00:00:00
8710,2017-04-24 00:00:00
6502,2017-04-25 00:00:00
1564,2017-04-26 00:00:00
5937,2017-04-27 00:00:00
13893,2017-04-28 00:00:00
8719,2017-04-29 00:00:00
7515,2017-04-30 00:00:00
1562,2017-05-01 00:00:00
10909,2017-05-02 00:00:00
13220,2017-05-03 00:00:00
11852,2017-05-04 00:00:00
17756,2017-05-05 00:00:00
4607,2017-05-06 00:00:00
7100,2017-05-07 00:00:00
16804,2017-05-08 00:00:00
18903,2017-05-09 00:00:00
17634,2017-05-10 00:00:00
13787,2017-05-11 00:00:00
15414,2017-05-12 00:00:00
12203,2017-05-13 00:00:00
9150,2017-05-14 00:00:00
18307,2017-05-15 00:00:00
19275,2017-05-16 00:00:00
18391,2017-05-17 00:00:00
18045,2017-05-18 00:00:00
14028,2017-05-19 00:00:00
12336,2017-05-20 00:00:00
10990,2017-05-21 00:00:00
18701,2017-05-22 00:00:00
20320,2017-05-23 00:00:00
20082,2017-05-24 00:00:00
20337,2017-05-25 00:00:00
20355,2017-05-26 00:00:00
12500,2017-05-27 00:00:00
10394,2017-05-28 00:00:00
18293,2017-05-29 00:00:00
19740,2017-05-30 00:00:00
19267,2017-05-31 00:00:00
18165,2017-06-01 00:00:00
7174,2017-06-02 00:00:00
7228,2017-06-03 00:00:00
7111,2017-06-04 00:00:00
14898,2017-06-05 00:00:00
17346,2017-06-06 00:00:00
20615,2017-06-07 00:00:00
20481,2017-06-08 00:00:00
18869,2017-06-09 00:00:00
10699,2017-06-10 00:00:00
9314,2017-06-11 00:00:00
17783,2017-06-12 00:00:00
18954,2017-06-13 00:00:00
15595,2017-06-14 00:00:00
19385,2017-06-15 00:00:00
20117,2017-06-16 00:00:00
10026,2017-06-17 00:00:00
9031,2017-06-18 00:00:00
17645,2017-06-19 00:00:00
18682,2017-06-20 00:00:00
18477,2017-06-21 00:00:00
18069,2017-06-22 00:00:00
16112,2017-06-23 00:00:00
8209,2017-06-24 00:00:00
7226,2017-06-25 00:00:00
14274,2017-06-26 00:00:00
18293,2017-06-27 00:00:00
12305,2017-06-28 00:00:00
15100,2017-06-29 00:00:00
16591,2017-06-30 00:00:00
10118,2017-07-01 00:00:00
8701,2017-07-02 00:00:00
16884,2017-07-03 00:00:00
18102,2017-07-04 00:00:00
18039,2017-07-05 00:00:00
17623,2017-07-06 00:00:00
15191,2017-07-07 00:00:00
7257,2017-07-08 00:00:00
6382,2017-07-09 00:00:00
14350,2017-07-10 00:00:00
14857,2017-07-11 00:00:00
17269,2017-07-12 00:00:00
16332,2017-07-13 00:00:00
15174,2017-07-14 00:00:00
7785,2017-07-15 00:00:00
6987,2017-07-16 00:00:00
15612,2017-07-17 00:00:00
16451,2017-07-18 00:00:00
16542,2017-07-19 00:00:00
16653,2017-07-20 00:00:00
13400,2017-07-21 00:00:00
7446,2017-07-22 00:00:00
6212,2017-07-23 00:00:00
13245,2017-07-24 00:00:00
16194,2017-07-25 00:00:00
16420,2017-07-26 00:00:00
15706,2017-07-27 00:00:00
14186,2017-07-28 00:00:00
6830,2017-07-29 00:00:00
5546,2017-07-30 00:00:00
12678,2017-07-31 00:00:00
13100,2017-08-01 00:00:00
11970,2017-08-02 00:00:00
11193,2017-08-03 00:00:00
9442,2017-08-04 00:00:00
4076,2017-08-05 00:00:00
3497,2017-08-06 00:00:00
7847,2017-08-07 00:00:00
8231,2017-08-08 00:00:00
8269,2017-08-09 00:00:00
7428,2017-08-10 00:00:00
5365,2017-08-11 00:00:00
3539,2017-08-12 00:00:00
2732,2017-08-13 00:00:00
3607,2017-08-14 00:00:00
2823,2017-08-15 00:00:00
4254,2017-08-16 00:00:00
5008,2017-08-17 00:00:00
4609,2017-08-18 00:00:00
3176,2017-08-19 00:00:00
3487,2017-08-20 00:00:00
7372,2017-08-21 00:00:00
8818,2017-08-22 00:00:00
9038,2017-08-23 00:00:00
9287,2017-08-24 00:00:00
8564,2017-08-25 00:00:00
5351,2017-08-26 00:00:00
5253,2017-08-27 00:00:00
12038,2017-08-28 00:00:00
13909,2017-08-29 00:00:00
14825,2017-08-30 00:00:00
14346,2017-08-31 00:00:00
12054,2017-09-01 00:00:00
2752,2017-09-02 00:00:00
8753,2017-09-03 00:00:00
17037,2017-09-04 00:00:00
18458,2017-09-05 00:00:00
17896,2017-09-06 00:00:00
18765,2017-09-07 00:00:00
17478,2017-09-08 00:00:00
7093,2017-09-09 00:00:00
2014,2017-09-10 00:00:00
14980,2017-09-11 00:00:00
17000,2017-09-12 00:00:00
19144,2017-09-13 00:00:00
15753,2017-09-14 00:00:00
14511,2017-09-15 00:00:00
8592,2017-09-16 00:00:00
7438,2017-09-17 00:00:00
15911,2017-09-18 00:00:00
18796,2017-09-19 00:00:00
18995,2017-09-20 00:00:00
18475,2017-09-21 00:00:00
17983,2017-09-22 00:00:00
10850,2017-09-23 00:00:00
8812,2017-09-24 00:00:00
17949,2017-09-25 00:00:00
18479,2017-09-26 00:00:00
19220,2017-09-27 00:00:00
17228,2017-09-28 00:00:00
