id_amat;ubicazione;linee;LONG_X_4326;LAT_Y_4326;Location
13563;V.le Sarca prima di Via Pianell;728;9.20399032953328;45.5071618255352;"(45.5071618255352, 9.20399032953328)"
13564;V.le Sarca dopo Via Emanueli;728;9.20858689358291;45.515267551279;"(45.515267551279, 9.20858689358291)"
13565;"V.le Sarca, 202 (Pirelli Bicocca)";728;9.21043353041905;45.5185000076272;"(45.5185000076272, 9.21043353041905)"
13566;"V.le Sarca, 230 dopo Via Chiese";728;9.21237677016837;45.5221106341926;"(45.5221106341926, 9.21237677016837)"
13567;"V.le Sarca, 336 dopo Via Bignami";728;9.21480535132261;45.5261024945284;"(45.5261024945284, 9.21480535132261)"
13568;Via Milanese prima di Via Carducci;728;9.21780025635293;45.530879994012;"(45.530879994012, 9.21780025635293)"
13574;Via Leoncavallo dopo Via Roma;220;9.20118665562821;45.344089482558;"(45.344089482558, 9.20118665562821)"
13577;Via Delle Rose dopo Via Dei Tulipani;"220,328";9.18839041994157;45.3420411593178;"(45.3420411593178, 9.18839041994157)"
13578;Via Dei Gigli prima Di Via Stelle Alpine;"220,328";9.18818318163891;45.3406463117083;"(45.3406463117083, 9.18818318163891)"
13579;Via Delle Rose dopo Via Stelle Alpine;"220,328";9.1867706762683;45.3393649441656;"(45.3393649441656, 9.1867706762683)"
13580;VIa Delle Rose prima di Via Dei Gigli;"220,328";9.18764872742314;45.3406516900442;"(45.3406516900442, 9.18764872742314)"
13581;Via Delle Rose prima di Via Dei Tulipani;"220,328";9.18855441132592;45.342045551828;"(45.342045551828, 9.18855441132592)"
13600;V.le Gramsci dopo Via M.te Grappa;702;9.23770430518623;45.5412836019725;"(45.5412836019725, 9.23770430518623)"
13603;Via Milanese dopo Via Carducci;"713,728";9.21755872495921;45.53192090554;"(45.53192090554, 9.21755872495921)"
13615;"Via Garibaldi, 34";166;9.19691164196943;45.589482863899;"(45.589482863899, 9.19691164196943)"
13617;Via Garibaldi prima di Via Oberdan (CAVA MADONNINA);166;9.19549946140981;45.5852053913829;"(45.5852053913829, 9.19549946140981)"
13624;"Via Cilea, 37 dopo Via Machiavelli";728;9.21546880567878;45.5661447371986;"(45.5661447371986, 9.21546880567878)"
13625;"Via Giordano, 125 dopo Via Cimarosa";728;9.21662446664035;45.5638173348246;"(45.5638173348246, 9.21662446664035)"
13626;Via Giordano fronte Via Crisantemi;"702,727,728";9.21886486742758;45.5591596215328;"(45.5591596215328, 9.21886486742758)"
13627;"V.le Rinascita, 16 altezza P.za Costa";"702,727,728";9.2190433629951;45.5564545169608;"(45.5564545169608, 9.2190433629951)"
13629;Via Cantore prima di Via Della Liberta';729;9.21666344362484;45.5526876798341;"(45.5526876798341, 9.21666344362484)"
13630;Via S.Antonio dopo P.za Italia;"728,729";9.22284817202021;45.5520910668556;"(45.5520910668556, 9.22284817202021)"
13631;Via Stalingrado dopo Via S.Antonio;"728,729";9.22746549172902;45.5515134297543;"(45.5515134297543, 9.22746549172902)"
13633;"Via M.te Grappa, 259 prima di Via Monti";"727,729";9.23152714712334;45.5450843167279;"(45.5450843167279, 9.23152714712334)"
13634;Sesto FS;"712,729";9.23902220200066;45.5422150863589;"(45.5422150863589, 9.23902220200066)"
13636;"Via M.te Grappa, 154 dopo V.le F.lli Casiraghi";"700,702,727,729";9.234509040691;45.5436471003598;"(45.5436471003598, 9.234509040691)"
13637;"Via M.te Grappa, 254 prima di Via F.lli Picardi";"727,729";9.23151841393044;45.5452256844611;"(45.5452256844611, 9.23151841393044)"
13638;Via Stalingrado prima di Via Curiel;"728,729";9.22865401428952;45.5483319109206;"(45.5483319109206, 9.22865401428952)"
13639;Via S. Antonio dopo Via Lincoln;"728,729";9.22695490034569;45.5520609955349;"(45.5520609955349, 9.22695490034569)"
13640;"Via S. Antonio, 13 prima di P.za Italia";"728,729";9.22276293627516;45.5521944189866;"(45.5521944189866, 9.22276293627516)"
13643;V.le Rinascita fronte 16 altezza P.za Costa;"702,727,728";9.21915063316962;45.556155608416;"(45.556155608416, 9.21915063316962)"
13644;Via Giordano dopo Via Crisantemi;"702,727,728";9.21894856945086;45.5592674718565;"(45.5592674718565, 9.21894856945086)"
13645;Via Giordano prima di Via Corridoni;728;9.21700370666011;45.5633035667936;"(45.5633035667936, 9.21700370666011)"
13646;Via Cilea prima di Via Machiavelli;728;9.21579761998392;45.5658215895942;"(45.5658215895942, 9.21579761998392)"
13647;Via A. da Giussano prima di Via Carroccio;"702,728";9.21247194754814;45.5704137513438;"(45.5704137513438, 9.21247194754814)"
13656;"V.le Rinascita, 109 prima di Via Casati";"702,727,728";9.21873179727121;45.5533363082217;"(45.5533363082217, 9.21873179727121)"
13657;"V.le Rinascita, 80 prima di Via Brambilla";"702,727,728";9.21866827306822;45.5538281388226;"(45.5538281388226, 9.21866827306822)"
13658;Via Stalingrado fronte 7 dopo Via Curiel;"728,729";9.22846841963307;45.5482977813042;"(45.5482977813042, 9.22846841963307)"
13659;"Via Ferri, 1 prima di Via Gorki";"702,727";9.21969763037613;45.5439093650687;"(45.5439093650687, 9.21969763037613)"
13660;Via Gorki dopo Via Canzio ( OSP. BASSINI);"702,727";9.2182851030889;45.5463209693746;"(45.5463209693746, 9.2182851030889)"
13666;Via 25 Aprile prima di Via degli Olmi;"727,728";9.19891662521945;45.5542977273651;"(45.5542977273651, 9.19891662521945)"
13668;Via Marconi fronte 155 prima di Via Toti;"728,729";9.19693841474604;45.5503200942748;"(45.5503200942748, 9.19693841474604)"
13669;V.le Margherita fronte 18 dopo Via Marconi;"728,729";9.19505475316409;45.5503754897598;"(45.5503754897598, 9.19505475316409)"
13670;"Via dei Fiori, 39 dopo Via Edera";"728,729";9.19012952971461;45.5498392252616;"(45.5498392252616, 9.19012952971461)"
13671;V.le Unione dopo Via dei Fiori;"728,729";9.18750604517435;45.5483053830566;"(45.5483053830566, 9.18750604517435)"
13672;V.le Unione fronte 29 dopo v.le Lombardia;"728,729";9.19061762965354;45.548832149966;"(45.548832149966, 9.19061762965354)"
13673;"V.le Unione, 48 dopo Via Fondazione";"728,729";9.19388669341898;45.549524226705;"(45.549524226705, 9.19388669341898)"
13674;"Via Marconi, 155 dopo Via Toti";"728,729";9.19686339563637;45.5502028697993;"(45.5502028697993, 9.19686339563637)"
13676;Via 25 Aprile dopo Via Tiziano;"727,728";9.19710060188351;45.5536981438473;"(45.5536981438473, 9.19710060188351)"
13677;"Via 25 Aprile, 133 prima di Via della Pila";727;9.2043126140164;45.5554198283285;"(45.5554198283285, 9.2043126140164)"
13683;Via Ferri dopo Via Gorki;"702,727";9.21927924911156;45.5437873144721;"(45.5437873144721, 9.21927924911156)"
13685;V.le Matteotti dopo Via Como;727;9.18412741009888;45.5507734668365;"(45.5507734668365, 9.18412741009888)"
13686;V.le Matteotti dopo Via D'Azeglio;727;9.18066842275688;45.5502659291224;"(45.5502659291224, 9.18066842275688)"
13687;V.le Matteotti dopo Via Isonzo;727;9.17669374038397;45.549718579944;"(45.549718579944, 9.17669374038397)"
13688;Via Zucchi prima di Via Italia;727;9.17545368606248;45.5490049170444;"(45.5490049170444, 9.17545368606248)"
13689;Via Marconi dopo Via Manzoni;"727,729";9.1777860134728;45.5467150916587;"(45.5467150916587, 9.1777860134728)"
13690;Via Marconi dopo Via Donizetti;729;9.18188419761787;45.5473882193784;"(45.5473882193784, 9.18188419761787)"
13691;Via Marconi dopo Via Adua;"727,729";9.18542025001807;45.5480081068197;"(45.5480081068197, 9.18542025001807)"
13698;"Via Grandi, 11 prima di Via Battisti";423;9.0559792156768;45.4865709126796;"(45.4865709126796, 9.0559792156768)"
13701;"Via Vittorio Veneto, 30 dopo Via Dei Frati";423;9.05599195206998;45.4777120923843;"(45.4777120923843, 9.05599195206998)"
13702;Via Di Vittorio dopo Via Pastore;423;9.05945957326138;45.4810902250001;"(45.4810902250001, 9.05945957326138)"
13703;Via Di Vittorio prima di Via Leopardi;423;9.05723248445987;45.484854931995;"(45.484854931995, 9.05723248445987)"
13711;Via Volta dopo Via Colombo;321;9.10647197742782;45.4450587907318;"(45.4450587907318, 9.10647197742782)"
13712;"Via Milano, 43 dopo Via Buonarroti";321;9.1023824569561;45.4439185375229;"(45.4439185375229, 9.1023824569561)"
13713;Via Milano dopo Via Bramante;321;9.09914652625174;45.4427425773834;"(45.4427425773834, 9.09914652625174)"
13714;"Via Roma, 76 dopo Via Milano";321;9.09705457023612;45.4409728337125;"(45.4409728337125, 9.09705457023612)"
13715;"Via Roma, 110 prima di Via Fermi";321;9.09917984795032;45.4391106212061;"(45.4391106212061, 9.09917984795032)"
13716;V.le Liberazione fronte Via Copernico;321;9.10588235581534;45.4366726811532;"(45.4366726811532, 9.10588235581534)"
13717;"Via V. Emanuele, 46 dopo V.le Liberazione";321;9.10899515302162;45.4341142692681;"(45.4341142692681, 9.10899515302162)"
13718;Via Trieste prima di Via degli Aceri;321;9.10594328686834;45.4256418079407;"(45.4256418079407, 9.10594328686834)"
13719;"Via Lario, 1 dopo P.za della Liberta'";321;9.106869072988;45.422585079642;"(45.422585079642, 9.106869072988)"
13720;"Via Lario, 3";"321,351";9.10900795733239;45.4223265337336;"(45.4223265337336, 9.10900795733239)"
13721;"Via della Resistenza, 4 dopo Via Bologna";321;9.11301855256504;45.4216610676294;"(45.4216610676294, 9.11301855256504)"
13722;"Via Emilia, 29 dopo Via della Resistenza";"321,352";9.1149513418521;45.4192526847493;"(45.4192526847493, 9.1149513418521)"
13723;"Via Emilia, 10 prima di P.za S.Biagio";"321,352";9.11921724190884;45.4207416687924;"(45.4207416687924, 9.11921724190884)"
13724;"V.le Lomellina, 12";"321,352";9.12071852763722;45.4196729719739;"(45.4196729719739, 9.12071852763722)"
13731;"V.le Lomellina, 18 prima di Via V. Veneto";"321,352";9.12390243820241;45.4157697572162;"(45.4157697572162, 9.12390243820241)"
13732;Via Garibaldi dopo Via De Vecchi;"321,352";9.12716279150034;45.4100846511291;"(45.4100846511291, 9.12716279150034)"
13733;Via Verdi dopo Via Idiomi;"321,353";9.12713970743879;45.4083291363901;"(45.4083291363901, 9.12713970743879)"
13735;Via Papa Giovanni XXIII dopo Via di Vittorio;"321,352,353";9.13395743703335;45.4040860070439;"(45.4040860070439, 9.13395743703335)"
13736;Via Matteotti dopo Via Dei Caduti;"321,352,353";9.13539535168601;45.4068871551662;"(45.4068871551662, 9.13539535168601)"
13737;Via Matteotti;"321,352,353";9.13628508575417;45.4085751492825;"(45.4085751492825, 9.13628508575417)"
13738;Via Matteotti dopo Via Aldo Moro;"321,352,353";9.13347251468058;45.4097464191528;"(45.4097464191528, 9.13347251468058)"
13739;Via Matteotti dopo Via Nenni;"321,352,353";9.12828815893328;45.4092574813187;"(45.4092574813187, 9.12828815893328)"
13740;Via Garibaldi dopo Via Matteotti;"321,352";9.12730878913564;45.4099459708762;"(45.4099459708762, 9.12730878913564)"
13741;V.le Lomellina dopo Via Rossa;"321,352";9.1244505527014;45.4152449389258;"(45.4152449389258, 9.1244505527014)"
13742;"V.le Lomellina, 11 prima di Via F.lli Cervi";"321,352";9.120977032136;45.4195241812063;"(45.4195241812063, 9.120977032136)"
13743;Via Emilia dopo Via Rosselli;"321,352";9.11807089155641;45.4204960012007;"(45.4204960012007, 9.11807089155641)"
13744;"Via Emilia, 18 prima di Via della Resistenza";"321,352";9.11510186314396;45.4194215561432;"(45.4194215561432, 9.11510186314396)"
13745;"Via della Resistenza, 7 prima di Via Lario";321;9.11313567941585;45.4217932950425;"(45.4217932950425, 9.11313567941585)"
13746;"Via Lario, 2 prima di Via Val D'Ossola";"321,351";9.10832601250366;45.4225720461021;"(45.4225720461021, 9.10832601250366)"
